property_id,title,price,price_per_sqft,bhk_count,super_area,floor,bathroom_count,property_type,latitude,longitude,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score,transaction_Resale,furnishing_status_Semi,furnishing_status_Unfurnished,locality_frequency,locality_Amrita Nagar,locality_Ardendale,locality_Attibele,locality_BEML Layout 3rd Stage,locality_BSF Campus,locality_Balagere,locality_Bengaluru,locality_Budigere Cross,locality_Carmelaram,locality_D Nagaraj Layout,locality_Dasanayakanahalli,locality_Devanahalli,locality_Devin Paradise Enclave,locality_Eastwood Township,locality_Electronic City Phase I,locality_Fathima Layout,locality_Govindaraja Nagar Ward,locality_Gundappa Reddy Layout,locality_Gunjur Village,locality_HBR Layout 2nd Block,locality_Halasuru,locality_Infosys Head Quater,locality_Ittamadu,locality_JP Nagar 6th Phase,locality_Jawahar Nagar,locality_Kadubeesanahalli,locality_Kaikondrahalli,locality_Kalena Agrahara,locality_Kanakapura,locality_Kaveri Nagar,locality_Kodigehalli,locality_Koralur,locality_Koramangala 3 Block,locality_Manyata Residency,locality_Maruthi Layout,locality_Narayanapura,locality_Other,locality_Palm Meadows,locality_Parangi Palaya,locality_Patel Layout,locality_Phase III,locality_Pragathi Nagar,locality_Prakash Nagar,locality_Prakruthi Nagar,locality_Royal Enclave,locality_Saint Thomas Town,locality_Shivananada Layout,locality_Veer Sandra,locality_Vinayaka Nagar,locality_Yeshwanthpur Industrial Area
2621,"4 BHK Flat  for Sale in Banashankari, Bangalore",40000000.0,12480.0,4.0,3205.0,12.0,4.0,apartment,12.92547062,77.54676887,-0.21330976923081293,-0.1981269647647454,-0.8980263832171483,0.6153,1.0,0.0,0.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2622,"4 BHK Flat  for Sale in Stage 2 RMV, Bangalore",63000000.0,21860.0,4.0,2882.0,5.0,4.0,apartment,13.0424846,77.5755519,-0.21302418450008334,-0.2169221637280212,-0.8171154172491382,0.6095,1.0,0.0,1.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2623,5 BHK Villa for Sale in Thyvakanahally Bangalore,25000000.0,9259.0,5.0,1900.0,1.0,3.0,villa,12.833374977111816,77.78002166748047,-0.18098945591169027,-0.1889181119957408,1.015215233822327,0.4339,1.0,1.0,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2624,4 BHK  House for Sale in Btm Layout Bangalore,28000000.0,23333.0,4.0,1200.0,0.0,5.0,house,12.91647778,77.61007946,-0.21160610859577084,-0.20343174079349238,-0.9310512672857237,0.6181,1.0,0.0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2625,"4 BHK  House for Sale in B Narayanapura, Mahadevapura Bangalore",12000000.0,6000.0,4.0,1850.0,0.0,1.0,house,12.971574783325195,77.52233123779297,-0.21518084160455864,-0.20405758515643443,-0.9519670271958215,0.6202,1.0,1.0,0.0,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2627,"4 BHK Flat  for Sale in Sarjapur Road, Bangalore",32700000.0,16996.0,4.0,1330.0,7.0,4.0,apartment,12.894064795260448,77.66235885951792,-0.205096746285003,-0.19047775588434243,-0.912337166313531,0.6153,1.0,1.0,0.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2628,4 BHK  House for Sale in Koramangala Bangalore,55000000.0,16667.0,4.0,2970.0,1.0,4.0,house,12.928728,77.626569,-0.2119901708198555,-0.20360061943111166,-1.0224201132087827,0.6254,1.0,1.0,0.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2630,4 BHK  House for Sale in Margondanahalli Bangalore,11000000.0,5946.0,4.0,1700.0,1.0,4.0,house,13.0396374,77.6955915,-0.2007243455800394,-0.2157499473021932,1.015215233822327,0.4371,1.0,1.0,0.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2632,4 BHK Villa for Sale in Sarjapura Bangalore,27500000.0,18333.0,4.0,1500.0,1.0,3.0,villa,12.853962898254396,77.78897857666016,-0.19116218097526547,-0.19132214907243886,1.015215233822327,0.435,1.0,1.0,0.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2633,"4 BHK Flat  for Sale in Malleshpalya Main Road, Bangalore",60000000.0,9091.0,4.0,1250.0,3.0,5.0,house,12.971673965454102,77.68172454833984,-0.20754883586954337,-0.20285556661808538,-0.8583965223348576,0.6117,1.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2634,5 BHK  House for Sale in Block 5th HBR Layout Bangalore,35000000.0,29167.0,5.0,240.0,1.0,4.0,house,13.039266,77.6274093,-0.2049391822956349,-0.21920699235463506,1.015215233822327,0.4377,1.0,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2635,5 BHK  House for Sale in Budigere Bangalore,16000000.0,4571.0,5.0,3500.0,0.0,5.0,house,13.1351104,77.7469396,-0.18397332396034785,-0.22897215122403258,1.015215233822327,0.4361,1.0,0.0,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2636,4 BHK Villa for Sale in Koppa Gate Bangalore,17400000.0,7740.0,4.0,1770.0,1.0,4.0,villa,12.79443993,77.61495825,-0.1855194206060219,-0.1709275700705333,1.015215233822327,0.4334,1.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2638,4 BHK  House for Sale in Mahadevapura Bangalore,35000000.0,19444.0,4.0,1800.0,0.0,3.0,house,12.99130726,77.68758598,-0.2070466006534327,-0.20511059313217822,-1.1088352265215553,0.6316,1.0,0.0,1.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2639,5 BHK Villa for Sale in Srinivaspura Bangalore,55000000.0,6250.0,5.0,2400.0,1.0,5.0,villa,12.89803409576416,77.50819396972656,-0.20962671097933464,-0.1952460938877105,-0.8743585496346692,0.6129,0.0,0.0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2640,"4 BHK  House for Sale in Giri Nagar, Banashankari Bangalore",56000000.0,28000.0,4.0,1800.0,1.0,3.0,house,12.9422457,77.54651463,-0.21649059226618061,-0.20518013139472732,-0.9387570735683914,0.6193,1.0,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2641,4 BHK  House for Sale in Lakkasandra Wilson Garden Bangalore,40000000.0,26667.0,4.0,1500.0,1.0,4.0,house,12.942608833312988,77.60025787353516,-0.21486571362582252,-0.20650135838316055,-0.9442612209131539,0.6197,1.0,0.0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2642,"4 BHK Flat  for Sale in Block 5th Anjanapura, Bangalore",11900000.0,5455.0,4.0,2200.0,0.0,5.0,apartment,12.857248306274414,77.55880737304688,-0.20687918891472912,-0.19580239998810345,-0.8550940339280001,0.611,1.0,0.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2643,5 BHK  House for Sale in Vidyaranyapura Bangalore,17500000.0,3889.0,5.0,4200.0,1.0,5.0,house,13.08391159,77.55304593,-0.20908508476588192,-0.2159088919023055,1.015215233822327,0.438,1.0,1.0,0.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2645,5 BHK  House for Sale in Hulimavu Bangalore,28000000.0,14000.0,5.0,2000.0,1.0,5.0,house,12.875933647155762,77.60284423828125,-0.20820863507502213,-0.1986733368276313,1.015215233822327,0.437,1.0,1.0,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2647,"4 BHK Flat  for Sale in Whitefield, Bangalore",36900000.0,9000.0,4.0,4100.0,2.0,5.0,house,12.989859694941956,77.78890441882268,-0.19531793119484794,-0.194938138724993,-0.8490394718487613,0.6093,1.0,1.0,0.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2648,"4 BHK Flat  for Sale in Margondanahalli, Bangalore",14000000.0,11667.0,4.0,2200.0,1.0,4.0,house,13.039637565612791,77.69559478759766,-0.2007243455800394,-0.2157499473021932,1.015215233822327,0.4371,0.0,1.0,0.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2649,4 BHK Villa for Sale in Devanahalli Bangalore,130000000.0,18571.0,4.0,7000.0,1.0,5.0,villa,13.242081,77.7135224,-0.18686856226498588,-0.2318232199885464,1.015215233822327,0.4366,1.0,0.0,0.0,41,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2650,"4 BHK Flat  for Sale in Nagavara, Bangalore",40000000.0,11111.0,4.0,3600.0,10.0,5.0,apartment,13.04034459,77.61457659,-0.21156671759842882,-0.2165645383777686,1.015215233822327,0.4382,1.0,1.0,0.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2651,5 BHK  House for Sale in Sarjapur Road Bangalore,60000000.0,25000.0,5.0,2400.0,1.0,4.0,house,12.900521,77.710237,-0.20262496120179158,-0.189623428658739,1.015215233822327,0.436,1.0,1.0,0.0,58,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2652,"4 BHK Flat  for Sale in Thanisandra, Bangalore",28000000.0,9383.0,4.0,2984.0,6.0,4.0,apartment,13.05820369720459,77.62102508544922,-0.20927219200325647,-0.21733939330331592,1.015215233822327,0.4381,1.0,1.0,0.0,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2653,4 BHK  House for Sale in Margondanahalli Bangalore,39000000.0,13000.0,4.0,2400.0,1.0,4.0,house,13.039637565612791,77.69559478759766,-0.2007243455800394,-0.2157499473021932,1.015215233822327,0.4371,0.0,1.0,0.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2654,4 BHK Villa for Sale in Budigere Bangalore,30000000.0,12500.0,4.0,2000.0,1.0,4.0,villa,13.0636697,77.749231,-0.1962337718830498,-0.21968382615497187,1.015215233822327,0.4369,1.0,1.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2655,4 BHK Villa for Sale in Bhaktharahalli Bangalore,17500000.0,7143.0,4.0,2450.0,1.0,4.0,villa,13.02202033996582,77.79620361328125,-0.1868981055129924,-0.19792828401460502,1.015215233822327,0.4349,0.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2656,4 BHK  House for Sale in Cottonpete Bangalore,32500000.0,23810.0,4.0,1265.0,0.0,4.0,house,12.965879,77.5646804,-0.21987821803759383,-0.2086073743346481,-1.005907671174495,0.6252,1.0,1.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2657,4 BHK  House for Sale in Rajajinagar Bangalore,36000000.0,30769.0,4.0,1170.0,1.0,4.0,house,12.994880676269531,77.55623626708984,-0.2198979135362648,-0.21026635859831994,-1.131402230635082,0.6348,1.0,0.0,1.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2658,"4 BHK Flat  for Sale in Devasthanagalu, Varthur, Bangalore",37500000.0,13827.0,4.0,2712.0,1.0,5.0,apartment,12.94162601,77.74251723,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,1.0,0.0,1.0,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2659,"4 BHK  House for Sale in Kumaraswamy Layout, Kumaraswamy Layout Bangalore",27000000.0,27000.0,4.0,900.0,1.0,4.0,house,12.90309411,77.56308947,-0.21228560329992058,-0.20218998610511527,-1.101679834973364,0.6315,1.0,1.0,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2660,"4 BHK  House for Sale in Ms Ramaiah City Layout, Arakere Bangalore",57000000.0,14250.0,4.0,4000.0,1.0,4.0,house,12.88230819,77.58838416,-0.2090063027711979,-0.19888195161527866,-0.9294000230822951,0.6175,1.0,1.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2661,4 BHK Villa for Sale in Sarjapura Bangalore,35000000.0,10859.0,4.0,3223.0,1.0,4.0,villa,12.8539625,77.7889754,-0.19116218097526547,-0.19132214907243886,1.015215233822327,0.435,0.0,0.0,1.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2662,4 BHK  House for Sale in Rajajinagar Bangalore,80399999.99999999,33500.0,4.0,2400.0,1.0,4.0,house,12.99488039,77.55623702,-0.2198979135362648,-0.21026635859831994,-1.131402230635082,0.6348,1.0,1.0,0.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2664,4 BHK Villa for Sale in Sarjapur Road Bangalore,85000000.0,14655.0,4.0,5800.0,1.0,4.0,villa,12.9114699685014,77.6801863112326,-0.20581563198649475,-0.19283212277350542,1.015215233822327,0.4365,0.0,0.0,1.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2665,4 BHK  House for Sale in Block 3rd Jayanagar East Bangalore,40500000.0,30000.0,4.0,2000.0,1.0,4.0,house,12.93060906,77.58899997,-0.21523008035123614,-0.2048821102695168,-1.0703061951082173,0.6295,1.0,1.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2666,"4 BHK  House for Sale in Ramanjaneyanagar, Chikkalasandra Bangalore",21500000.0,9149.0,4.0,2350.0,1.0,2.0,house,12.91217677,77.54522552,-0.2131817484894514,-0.1964779145385806,-0.9470132945855354,0.6192,1.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2667,4 BHK Villa for Sale in Kodathi Bangalore,43500000.0,26364.0,4.0,2600.0,1.0,4.0,villa,12.888309478759766,77.71595764160156,-0.2004781518466518,-0.1874578084822093,1.015215233822327,0.4357,0.0,0.0,1.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2668,"4 BHK Flat  for Sale in Hadosiddapura, Chikkakannalli, Bangalore",39000000.0,17473.0,4.0,1632.0,9.0,4.0,apartment,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,1.0,0.0,1.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2669,4 BHK Villa for Sale in Sarjapura Bangalore,18200000.0,5967.0,4.0,600.0,1.0,4.0,villa,12.8539625,77.7889754,-0.19116218097526547,-0.19132214907243886,1.015215233822327,0.435,1.0,1.0,0.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2670,4 BHK Villa for Sale in Sarjapura Bangalore,21000000.0,8400.0,4.0,2500.0,1.0,4.0,villa,12.87213297,77.78597406,-0.19227497665017734,-0.19244469531073177,1.015215233822327,0.4351,1.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2671,4 BHK Villa for Sale in Huttanahalli Bangalore,42000000.0,13125.0,4.0,3200.0,1.0,4.0,villa,13.1622444,77.6507246,-0.1965685953604569,-0.23183315402605345,1.015215233822327,0.4375,1.0,0.0,1.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2672,4 BHK Villa for Sale in Budigere Cross Bangalore,15200000.0,6609.0,4.0,2300.0,1.0,4.0,villa,13.06388092,77.74555733,-0.19672615934982496,-0.2201805280303227,1.015215233822327,0.437,1.0,0.0,1.0,17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2673,4 BHK Villa for Sale in Infosys Head Quater Bangalore,22500000.0,10099.0,4.0,2228.0,1.0,3.0,villa,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,1.0,1.0,0.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2674,4 BHK Villa for Sale in Whitefield Bangalore,31000000.0,12917.0,4.0,2400.0,1.0,5.0,villa,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,1.0,0.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2675,"4 BHK Flat  for Sale in Sarjapur Road, Bangalore",46000000.0,20609.0,4.0,2232.0,14.0,4.0,apartment,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,0.0,0.0,1.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2676,"4 BHK  House for Sale in Jeevan Bima Nagar, Airport Road Bangalore",12000000.0,7059.0,4.0,900.0,1.0,4.0,house,12.96563720703125,77.65823364257812,-0.21057209491554296,-0.20281583046805732,-0.9244462904720085,0.6175,1.0,0.0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2677,4 BHK Villa for Sale in Hennur Gardens Bangalore,37000000.0,8605.0,4.0,4300.0,1.0,4.0,villa,13.0353305,77.6476815,-0.20586487073317225,-0.21973349634250697,1.015215233822327,0.4378,1.0,1.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2678,4 BHK Villa for Sale in Sarjapura Bangalore,25600000.0,9143.0,4.0,2800.0,1.0,4.0,villa,12.910608766048831,77.6854593692063,-0.20508689853566747,-0.1921069380354932,1.015215233822327,0.4364,1.0,1.0,0.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2679,"4 BHK Flat  for Sale in Stage 2 Indiranagar, Bangalore",38500000.0,17111.0,4.0,1790.0,4.0,4.0,apartment,12.979466,77.634801,-0.21336885572682596,-0.20820007879686042,-1.0873690518769812,0.6308,1.0,0.0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2680,"4 BHK Flat  for Sale in BSF Campus, Bangalore",13799999.999999998,3479.0,4.0,3978.0,1.0,5.0,apartment,13.1279100349642,77.5622315551579,-0.20080312757472343,-0.21679302124042998,1.015215233822327,0.4372,1.0,0.0,0.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2681,"4 BHK Flat  for Sale in Kengeri, Bangalore",6800000.0,3899.0,4.0,1744.0,1.0,3.0,apartment,12.9330948,77.4837289,-0.20868132704312628,-0.1988422154652506,-1.0064580859089713,0.6236,1.0,1.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
