property_id,title,price,price_per_sqft,bhk_count,super_area,floor,transaction,furnishing_status,bathroom_count,property_type,latitude,longitude,locality,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score
1241,"2 BHK Flat  for Sale in Kengeri, Bangalore",6200000.0,8540.0,2.0,726.0,12.0,Resale,Unfurnished,2.0,apartment,12.883287234602683,77.47277708557601,Bluejay Ardley,18.07,62.25,2.47,0.1394
1242,"2 BHK Flat  for Sale in Kanakapura Road, Bangalore",7500000.0,7022.0,2.0,1000.0,4.0,Resale,Semi,2.0,apartment,12.8634441291389,77.5289344966731,VISL Layout,23.11,59.87,0.99,0.2209
1243,"2 BHK Flat  for Sale in Borewell Road, Bangalore",17500000.0,11864.0,2.0,900.0,4.0,Resale,Semi,2.0,apartment,12.9689741373896,77.7426448521392,Dodsworth Layout,21.87,37.88,3.23,0.1172
1244,"2 BHK Flat  for Sale in Kogilu, Bangalore",10500000.0,10448.0,2.0,1005.0,6.0,Resale,Unfurnished,2.0,apartment,13.0992238,77.609323,Prakruthi Nagar,17.98,21.33,40.0,0.43
1245,"2 BHK Flat  for Sale in Electronic City, Bangalore",12000000.0,9600.0,2.0,1250.0,2.0,Resale,Semi,2.0,apartment,12.8339509,77.675366,Veer Sandra,22.98,53.74,1.32,0.1927
1246,"2 BHK Flat  for Sale in Gunjur, Bangalore",12000000.0,10811.0,2.0,1110.0,4.0,New Property,Furnished,2.0,apartment,12.920501708984377,77.73493194580078,Gunjur Village,23.27,43.27,40.0,0.421
1247,6 BHK  House for Sale in Kaveri Nagar Bangalore,14000000.0,6364.0,6.0,1900.0,3.0,Resale,Semi,5.0,house,10.748031616210938,76.02275848388672,Panthavoor Palam,425.15,467.9,40.0,0.4014
1248,"2 BHK Flat  for Sale in J P Nagar, Bangalore",10000000.0,7474.0,2.0,1338.0,4.0,Resale,Unfurnished,2.0,apartment,12.9855256,77.5425755,West of Chord Road 1st Stage,3.85,37.66,2.62,0.1981
1249,"2 BHK Flat  for Sale in Sarjapur Road, Bangalore",17000000.0,12565.0,2.0,1000.0,5.0,Resale,Semi,2.0,apartment,12.90347,77.702839,Doddakannelli,19.91,55.23,40.0,0.4227
1250,"2 BHK Flat  for Sale in Sarjapur Road, Bangalore",8500000.0,7296.0,2.0,1165.0,3.0,Resale,Semi,2.0,apartment,12.8813934800261,77.7691910588149,Volagerekallahalli,28.49,50.46,40.0,0.4175
1251,"2 BHK Flat  for Sale in Budigere, Bangalore",17600000.0,15265.0,2.0,1153.0,2.0,Resale,Semi,2.0,apartment,13.064167,77.743448,Bengaluru,26.43,25.0,40.0,0.4223
1252,"2 BHK Flat  for Sale in Begur Road, Bangalore",7500000.0,6073.0,2.0,1235.0,3.0,Resale,Semi,2.0,apartment,12.8875816,77.629065,Mico Layout,15.45,46.2,2.21,0.1532
1253,6 BHK  House for Sale in RK Hegde Nagar Bangalore,35000000.0,6034.0,6.0,5500.0,1.0,Resale,Semi,6.0,house,13.04881477355957,77.62643432617188,Fathima Layout,14.47,29.12,40.0,0.4325
1254,"2 BHK Flat  for Sale in Hsr Layout, Bangalore",15600000.0,14200.0,2.0,884.0,2.0,Resale,Furnished,2.0,apartment,12.911431312561035,77.64457702636719,Parangi Palaya,14.21,54.04,4.81,0.0988
1255,"2 BHK Flat  for Sale in Kadugodi, Bangalore",10000000.0,8897.0,2.0,900.0,4.0,Resale,Furnished,2.0,apartment,12.99259156,77.76244318,Patalamma Layout,26.31,36.13,4.4,0.0941
1256,> 10 BHK  House for Sale in Mallappa Layout Hennur Gardens Bangalore,46000000.0,5349.0,10.0,8500.0,1.0,Resale,Furnished,,house,13.0284155,77.651624,Horamavu Agara,17.36,34.64,7.2,0.0762
1257,"2 BHK Flat  for Sale in Whitefield, Bangalore",14100000.0,9999.0,2.0,1132.0,2.0,New Property,Unfurnished,2.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1258,"6 BHK  House for Sale in BEML Layout Rajarajeshwari Nagar, Bangalore Bangalore",60000000.0,21482.0,6.0,2793.0,1.0,Resale,Furnished,6.0,house,,,,5227.99,5204.83,40.0,0.4001
1259,"2 BHK Flat  for Sale in Electronic City, Bangalore",5200000.0,4906.0,2.0,980.0,2.0,Resale,Semi,2.0,apartment,12.849073393920564,77.65006995767057,Doddathoguru,20.33,51.09,2.14,0.15
1260,"2 BHK Flat  for Sale in Sarjapur Road, Bangalore",21000000.0,13972.0,2.0,1503.0,0.0,Resale,Unfurnished,2.0,apartment,12.900521278381348,77.71023559570312,Carmelaram,20.62,55.94,40.0,0.422
1261,2 BHK  House for Sale in Banashankari Bangalore,36000000.0,32727.0,2.0,3000.0,1.0,Resale,Semi,2.0,house,12.92547062,77.54676887,Ittamadu,9.77,47.38,5.24,0.1054
1262,"2 BHK Flat  for Sale in Bellandur, Outer Ring Road, Bangalore",9200000.0,7830.0,2.0,1175.0,2.0,Resale,Unfurnished,2.0,apartment,12.927064,77.669001,Green Glen Layout,17.92,50.54,40.0,0.425
1263,"2 BHK Flat  for Sale in T Dasarahalli, Bangalore",11800000.0,9524.0,2.0,890.0,20.0,Resale,Semi,2.0,apartment,13.07490731,77.43671418,Bengaluru,24.28,49.21,40.0,0.4198
1264,"2 BHK Flat  for Sale in Rayasandra, Bangalore",7800000.0,8008.0,2.0,974.0,1.0,Resale,Semi,2.0,apartment,12.86493502,77.67522698,Rayasandra,20.19,50.95,4.96,0.0898
1265,"2 BHK Flat  for Sale in Kannamangala, Bangalore",4600000.0,4842.0,2.0,950.0,2.0,Resale,Semi,2.0,apartment,13.0282951,77.7609415,Ardendale,27.22,30.88,4.26,0.0965
1266,"2 BHK Flat  for Sale in Yeswanthpur, Bangalore",14000000.0,11667.0,2.0,1100.0,6.0,Resale,Semi,2.0,house,13.025477,77.5491758214561,Yeshwanthpur Industrial Area,6.89,34.15,0.49,0.3248
1267,8 BHK  House for Sale in Chandapura Bangalore,15500000.0,3100.0,8.0,4500.0,0.0,Resale,Semi,7.0,house,12.798481,77.7138094,Terracon Doctors Enclave,28.09,58.85,3.95,0.0979
1268,"2 BHK Flat  for Sale in Devanahalli, Bangalore",12000000.0,10084.0,2.0,1190.0,2.0,Resale,Semi,2.0,apartment,13.23314,77.6936173,Hosathota,36.85,13.69,40.0,0.4242
1269,2 BHK  House for Sale in Nehru Nagar Seshadripuram Bangalore,11500000.0,6571.0,2.0,900.0,2.0,Resale,Semi,2.0,house,12.98683972,77.57567636,Nehru Nagar,1.57,33.01,0.83,0.3801
1270,"2 BHK Flat  for Sale in Vidyaranyapura, Bangalore",5000000.0,5000.0,2.0,800.0,1.0,Resale,Unfurnished,2.0,apartment,13.0716383,77.5573083,BEL Layout 2nd Block,12.26,27.86,40.0,0.4371
1271,"2 BHK Flat  for Sale in Hosa Road Area, Bangalore",8200000.0,6862.0,2.0,980.0,3.0,New Property,Unfurnished,2.0,apartment,12.89092305,77.64017994,Kudlu Gate,15.45,46.2,1.3,0.2025
1272,"2 BHK Flat  for Sale in Akshya Nagar, Ramamurthi Nagar, Bangalore",8800000.0,7521.0,2.0,1170.0,1.0,Resale,Semi,2.0,apartment,13.021937,77.6817566,Akshaya Nagar 1st Block,20.45,30.64,6.01,0.082
1273,"2 BHK Flat  for Sale in Doddaballapur Main Road, Bangalore",14500000.0,11120.0,2.0,1304.0,14.0,Resale,Furnished,2.0,apartment,13.20134058,77.56059071,East Colony,33.1,24.05,40.0,0.4197
1274,"2 BHK Flat  for Sale in Mahatma Gandhi Road, Bangalore",20000000.0,16000.0,2.0,1050.0,2.0,Resale,Furnished,2.0,apartment,12.97467669,77.61000455,Shanthala Nagar,6.62,36.25,4.32,0.1331
1275,"2 BHK Flat  for Sale in Southegowdanahalli, Bangalore",10000000.0,8418.0,2.0,703.0,2.0,Resale,Unfurnished,2.0,house,13.24032816,77.71506051,Devanahalli,37.03,13.88,40.0,0.424
1276,"2 BHK Flat  for Sale in Dommasandra, Bangalore",11200000.000000002,9800.0,2.0,718.0,9.0,New Property,Unfurnished,3.0,apartment,12.912349700927734,77.68099975585938,Kaikondrahalli,17.17,52.49,40.0,0.4258
1277,"2 BHK Flat  for Sale in Whitefield, Bangalore",17500000.0,13318.0,2.0,1314.0,14.0,Resale,Semi,2.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1278,8 BHK  House for Sale in BDS Nagar Bangalore,27000000.0,6429.0,8.0,4200.0,1.0,New Property,Semi,8.0,house,13.06673863,77.6442256,BDS Nagar,17.42,22.61,40.0,0.4302
1279,"2 BHK Flat  for Sale in Richards Town, Richards Town, Bangalore",6000000.0,7059.0,2.0,700.0,3.0,Resale,Unfurnished,2.0,apartment,13.0117178,77.6133882,Pillanna Garden 2nd Stage,8.48,32.54,7.11,0.0975
1280,"10 BHK  House for Sale in Kattigenahalli, Bellary Road Bangalore",29000000.0,4462.0,10.0,6500.0,0.0,Resale,Furnished,,house,13.1236104,77.6209385,Kattigenahalli,19.32,18.03,40.0,0.4302
1281,"2 BHK Flat  for Sale in Hoysala Nagar Ramamurthy Nagar, Bangalore",7140000.000000001,6000.0,2.0,1190.0,4.0,Resale,Semi,2.0,apartment,13.01685605,77.66546483,Hoysala Nagar,18.6,35.88,5.04,0.0921
1282,"2 BHK Flat  for Sale in Rachenahalli, Thanisandra, Bangalore",17100000.0,10459.0,2.0,1050.0,2.0,New Property,Unfurnished,2.0,apartment,13.06225956,77.6191672,Phase III,14.89,26.52,40.0,0.4324
1283,"2 BHK Flat  for Sale in Kalena Agrahara, Bangalore",11700000.0,9999.0,2.0,1170.0,14.0,New Property,Semi,2.0,apartment,12.87094402,77.59660563,Kalena Agrahara,15.1,46.98,40.0,0.429
1284,"2 BHK Flat  for Sale in Bellandur, Outer Ring Road, Bangalore",7500000.0,5000.0,2.0,1200.0,3.0,New Property,Semi,2.0,apartment,12.93977,77.69898,Munireddy Layout,19.78,47.27,40.0,0.4234
1285,"2 BHK Flat  for Sale in JCR Layout, Bangalore",14200000.0,13000.0,2.0,900.0,1.0,New Property,Unfurnished,3.0,apartment,12.93555355,77.70595213,Kadubeesanahalli,21.23,48.71,40.0,0.422
1286,"2 BHK Flat  for Sale in Block 3rd Jayanagar East, Bangalore",14000000.0,11667.0,2.0,900.0,4.0,New Property,Unfurnished,2.0,apartment,12.93060906,77.58899997,LIC Colony,7.82,40.58,2.11,0.1788
1287,"2 BHK Flat  for Sale in Hoodi, Hoodi, Bangalore",14200000.0,10403.0,2.0,1365.0,0.0,Resale,Semi,2.0,apartment,12.9907991,77.715723,KEB Colony,18.99,43.21,0.57,0.2793
1288,"2 BHK Flat  for Sale in Kengeri, Bangalore",8800000.0,8341.0,2.0,1055.0,3.0,Resale,Unfurnished,2.0,apartment,12.90266259,77.48123034,PHASE II,15.17,61.16,1.87,0.1673
1289,"2 BHK Flat  for Sale in Hosahalli, Bangalore",11399999.999999998,10734.0,2.0,900.0,8.0,Resale,Unfurnished,2.0,apartment,13.19804831,77.6836882,Airport City South,31.12,12.38,40.0,0.4274
1290,"2 BHK Flat  for Sale in Victoria Layout, Victoria Layout, Victoria Road, Bangalore",16000000.0,11896.0,2.0,1200.0,3.0,Resale,Semi,2.0,apartment,12.96615823,77.61519991,Victoria Layout,6.09,36.69,5.34,0.1248
1291,"2 BHK Flat  for Sale in Whitefield, Bangalore",12500000.0,10730.0,2.0,1100.0,12.0,Resale,Semi,2.0,apartment,12.995617,77.759211,Maithri Layout,25.52,34.46,0.65,0.2631
1292,6 BHK Villa for Sale in Yelahanka Bangalore,280000000.0,38304.0,6.0,7310.0,1.0,Resale,Semi,7.0,villa,13.1072034,77.597427,K B Sandra,17.72,19.0,40.0,0.4314
1293,"2 BHK Flat  for Sale in Whitefield, Bangalore",20500000.0,16142.0,2.0,848.0,8.0,New Property,Semi,2.0,house,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1294,"2 BHK Flat  for Sale in Manayata Tech Park, Bangalore",14000000.0,10234.0,2.0,1368.0,1.0,Resale,Semi,2.0,apartment,13.0624847695863,77.6268804494765,11th Block,15.05,26.97,40.0,0.4321
1295,"2 BHK Flat  for Sale in Yemalur, Bellandur, Bangalore",24000000.0,20942.0,2.0,900.0,0.0,Resale,Unfurnished,2.0,apartment,12.9449125,77.6845189,Bengaluru,16.92,48.26,40.0,0.4264
1296,"2 BHK Flat  for Sale in Vittal Mallya Road, Bangalore",23500000.0,18359.0,2.0,1100.0,4.0,Resale,Semi,3.0,apartment,12.971377,77.597128,KG Halli,5.2,35.4,5.66,0.1301
1297,9 BHK  House for Sale in Block 3rd Koramangala Bangalore,180000000.0,15000.0,9.0,9000.0,1.0,New Property,Semi,,house,12.92782407,77.62629884,Koramangala 3 Block,11.22,41.98,2.88,0.1405
1298,2 BHK Flat  for Sale in  Bangalore,9800000.0,7538.0,2.0,1160.0,4.0,Resale,Semi,2.0,apartment,,,,5227.99,5204.83,40.0,0.4001
1299,"2 BHK Flat  for Sale in Gunjur Mugalur Road, Bangalore",6809999.999999999,6000.0,2.0,1135.0,1.0,New Property,Unfurnished,2.0,apartment,12.91097132,77.7802411,Bengaluru,29.23,47.01,40.0,0.4174
1300,"2 BHK Flat  for Sale in K Narayanapura, Bangalore",10500000.0,6840.0,2.0,1250.0,6.0,Resale,Semi,2.0,apartment,13.0626591896587,77.6398029310836,Narayanapura,17.92,23.17,40.0,0.4294
1301,"2 BHK Flat  for Sale in Whitefield, Bangalore",18000000.0,13699.0,2.0,1056.0,10.0,Resale,Semi,2.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
1302,"2 BHK Flat  for Sale in Kanakapura Road, Bangalore",17500000.0,13503.0,2.0,1296.0,9.0,Resale,Semi,2.0,apartment,12.746104,77.487602,Kanakapura,35.41,72.18,40.0,0.4137
1303,"2 BHK Flat  for Sale in Begur Road, Bangalore",18900000.0,15230.0,2.0,905.0,17.0,Resale,Semi,2.0,apartment,12.888731,77.625587,Maruthi Layout,14.47,45.22,3.2,0.1254
1304,"2 BHK Flat  for Sale in Mahadevapura, Bangalore",16000000.0,12003.0,2.0,950.0,9.0,Resale,Semi,2.0,apartment,12.993702,77.683742,Sathya Layout,15.8,40.02,1.55,0.1855
1305,6 BHK Villa for Sale in Whitefield Bangalore,144400000.0,26207.0,6.0,5510.0,1.0,Resale,Furnished,6.0,villa,12.9701463,77.7451309,Dodsworth Layout,22.21,37.45,2.79,0.128
1306,"2 BHK Flat  for Sale in Hennur Main Road, Bangalore",9280000.0,8495.0,2.0,1091.0,7.0,New Property,Unfurnished,2.0,apartment,13.04782,77.6377,Amam Enclave Layout,14.57,29.53,40.0,0.4322
1307,"2 BHK Flat  for Sale in Bannerghatta Main Road, Bangalore",17000000.0,11003.0,2.0,1545.0,2.0,Resale,Semi,2.0,apartment,12.8727218,77.5946088,Kalena Agrahara,14.76,46.64,8.24,0.0729
1308,"2 BHK Flat  for Sale in Yelahanka, Bangalore",18900000.0,16000.0,2.0,850.0,2.0,New Property,Unfurnished,2.0,plot,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
1309,2 BHK Flat  for Sale in  Bangalore,12000000.0,12973.0,2.0,720.0,1.0,Resale,Semi,2.0,apartment,,,,5227.99,5204.83,40.0,0.4001
1310,6 BHK  House for Sale in Srinidhi Layout JP Nagar Bangalore,36500000.0,10139.0,6.0,3600.0,1.0,New Property,Semi,7.0,house,12.9110050201416,77.5375366210938,Arehalli,11.43,49.04,5.72,0.0957
1311,2 BHK Flat  for Sale in  Bangalore,8130000.0,8491.0,2.0,78181.0,1.0,New Property,Semi,2.0,apartment,,,,5227.99,5204.83,40.0,0.4001
1312,"2 BHK Flat  for Sale in Tumkur Road, Bangalore",11500000.0,10599.0,2.0,762.0,18.0,New Property,Semi,2.0,apartment,13.158156,77.325762,Bengaluru,35.65,60.58,40.0,0.4142
1313,"> 10 BHK Flat  for Sale in Varanasi, Bangalore",16000000.0,2963.0,10.0,5400.0,0.0,Resale,Unfurnished,,apartment,13.029342651367188,77.69215393066406,Kanakashree Layout,22.37,30.28,7.92,0.0684
1314,"2 BHK Flat  for Sale in Chokkanahalli, Bangalore",14000000.0,10370.0,2.0,1350.0,1.0,Resale,Semi,2.0,apartment,13.087456328043126,77.62146918650596,Sampigehalli,19.84,25.3,40.0,0.4268
1315,"2 BHK Flat  for Sale in Bannerghatta Main Road, Bangalore",5850000.0,5620.0,2.0,900.0,4.0,New Property,Semi,2.0,apartment,12.87052719,77.59332459,Kalena Agrahara,14.98,46.86,6.75,0.0808
1316,"2 BHK Flat  for Sale in Hoodi, Hoodi, Bangalore",22000000.0,19435.0,2.0,756.0,5.0,Resale,Semi,2.0,apartment,12.987646260427644,77.71185772698809,Seetharampalya,19.43,43.65,1.9,0.162
1317,"2 BHK Flat  for Sale in Singasandra, Hosur Road, Bangalore",6100000.0,6052.0,2.0,1008.0,2.0,New Property,Furnished,2.0,apartment,12.8803174,77.6478945,Singasandra,16.89,47.65,3.21,0.1215
1318,2 BHK Flat  for Sale in  Bangalore,6500000.0,6468.0,2.0,900.0,3.0,New Property,Semi,2.0,apartment,,,,5227.99,5204.83,40.0,0.4001
1319,"2 BHK Flat  for Sale in Nagasandra, Bangalore",12000000.0,11050.0,2.0,781.0,7.0,Resale,Semi,2.0,apartment,13.046531962643105,77.50267866165244,Nagasandra,18.92,43.85,5.13,0.0898
1320,2 BHK Flat  for Sale in  Bangalore,4500000.0,4500.0,2.0,1000.0,2.0,Resale,Furnished,2.0,apartment,,,,5227.99,5204.83,40.0,0.4001
1321,"2 BHK Flat  for Sale in Doddaballapur Main Road, Bangalore",13000000.0,9969.0,2.0,1304.0,3.0,Resale,Semi,2.0,apartment,13.20134058,77.56059071,East Colony,33.1,24.05,40.0,0.4197
1322,"2 BHK Flat  for Sale in Nagavara, Bangalore",20000000.0,13937.0,2.0,1200.0,18.0,Resale,Furnished,2.0,apartment,13.054797,77.619471,Manyata Residency,13.48,27.28,40.0,0.4347
1323,"2 BHK Flat  for Sale in Bannerghatta Main Road, Bangalore",8500000.0,5862.0,2.0,1200.0,4.0,Resale,Unfurnished,2.0,apartment,12.87052719,77.59332459,Kalena Agrahara,14.98,46.86,6.75,0.0808
1324,"2 BHK Flat  for Sale in Whitefield, Bangalore",18500000.0,13406.0,2.0,1380.0,10.0,Resale,Semi,3.0,apartment,12.982432,77.755207,Ambedkar Nagar,24.27,36.09,1.23,0.2006
1325,"2 BHK Flat  for Sale in Mysore Road, Bangalore",16500000.0,13983.0,2.0,1180.0,16.0,Resale,Semi,2.0,apartment,12.90917257,77.47885648,Fort Kengeri,15.41,59.59,0.29,0.3378
1326,6 BHK  House for Sale in J p nagar 7th pahase Bangalore,60000000.0,25000.0,6.0,2330.0,4.0,New Property,Furnished,5.0,house,,,,5227.99,5204.83,40.0,0.4001
1327,"2 BHK Flat  for Sale in Budigere, Bangalore",8400000.0,9492.0,2.0,607.0,14.0,New Property,Unfurnished,2.0,apartment,13.1351104,77.7469396,Budigere,39.56,16.33,40.0,0.4214
1328,"9 BHK Flat  for Sale in Sector 1st HSR Layout, Bangalore",55000000.0,45833.0,9.0,1100.0,4.0,Resale,Semi,9.0,apartment,12.91779537,77.65408132,PWD Quarters,14.99,53.67,5.85,0.0871
1329,7 BHK  House for Sale in RR Nagar Bangalore,65000000.0,19697.0,7.0,3300.0,1.0,Resale,Unfurnished,,house,12.915409,77.515634,BEML Layout 3rd Stage,11.39,48.16,3.97,0.1168
1330,"2 BHK Flat  for Sale in Amrutahalli, Bangalore",9000000.0,7752.0,2.0,1161.0,0.0,Resale,Furnished,2.0,house,13.065905,77.60389,Amrutahalli,12.82,24.39,40.0,0.4368
1331,"2 BHK Flat  for Sale in Stage 4th BTM Layout, Bangalore",7200000.0,6102.0,2.0,1180.0,4.0,Resale,Furnished,2.0,apartment,12.88521491,77.61579057,Addischetan Layout,14.33,46.21,3.99,0.1105
1332,"2 BHK Flat  for Sale in Rayasandra Main Road, Bangalore",9700000.0,8762.0,2.0,1107.0,11.0,Resale,Semi,2.0,apartment,12.89248661,77.67369006,Amrita Nagar,19.27,54.6,4.49,0.0962
1333,"2 BHK Flat  for Sale in Krishnarajapura, Bangalore",17200000.0,14168.0,2.0,1214.0,3.0,Resale,Furnished,2.0,apartment,13.0126101,77.7165925,Basavanapura,20.14,33.6,5.0,0.0914
1334,"2 BHK Flat  for Sale in Anekal, Bangalore",4000000.0,4000.0,2.0,800.0,1.0,Resale,Unfurnished,2.0,apartment,12.7187505,77.7017436,Vinayaka Nagar,37.51,68.27,40.0,0.4133
1335,9 BHK  House for Sale in Block 8 Jaya Nagar Bangalore,550000000.0,30556.0,9.0,30000.0,1.0,Resale,Furnished,,house,12.919360160827637,77.57706451416016,8th Block,7.88,41.23,0.73,0.281
1336,> 10 BHK  House for Sale in Kasavanahalli Bangalore,33000000.0,4400.0,10.0,6000.0,1.0,Resale,Semi,,house,12.9062004,77.6754251,IAS Layout,17.74,53.07,40.0,0.425
1337,> 10 BHK  House for Sale in Block D AECS Layout Bangalore,55000000.0,45833.0,10.0,1200.0,1.0,Resale,Furnished,,house,12.961663246154783,77.71165466308594,AECS Layout - D Block,18.85,45.95,2.96,0.1254
1338,7 BHK  House for Sale in Seegehalli Krishnarajapura Bangalore,21000000.0,4667.0,7.0,1200.0,1.0,Resale,Semi,6.0,house,13.048623085021973,77.6263656616211,Fathima Layout,14.49,29.21,40.0,0.4324
1339,"2 BHK Flat  for Sale in Akshaya Layout, Bangalore",11900000.0,9746.0,2.0,1055.0,4.0,Resale,Semi,2.0,apartment,12.866236678544237,77.66652958465885,Naganathapura,18.93,49.69,3.08,0.1221
1340,6 BHK  House for Sale in Dollars Colony Stage 2nd RMV Bangalore,90000000.0,37500.0,6.0,2400.0,1.0,Resale,Semi,7.0,house,13.04150985,77.56785754,Dollars Colony,9.8,29.41,6.14,0.0996
1341,"2 BHK Flat  for Sale in Thanisandra Main Road, Bangalore",13000000.0,9552.0,2.0,1361.0,25.0,Resale,Semi,2.0,apartment,13.080921,77.64054,Devin Paradise Enclave,18.99,21.04,40.0,0.4291
1342,"2 BHK Flat  for Sale in Thanisandra, Bangalore",22500000.0,16994.0,2.0,1300.0,31.0,Resale,Semi,2.0,apartment,13.06430096,77.6341299,Narayanapura,15.94,28.08,40.0,0.4305
1343,"2 BHK Flat  for Sale in Gollahalli-Electronic City, Electronic City, Bangalore",6090000.0,4399.0,2.0,1385.0,3.0,New Property,Unfurnished,2.0,apartment,12.8324598,77.66867149,Patel Hanumareddy Colony,22.77,53.53,1.75,0.166
1344,2 BHK  House for Sale in Sri nagar Bangalore,17500000.0,14583.0,2.0,1200.0,3.0,Resale,Furnished,2.0,house,,,,5227.99,5204.83,40.0,0.4001
1345,"2 BHK Flat  for Sale in Kambipura, Bangalore",6700000.0,7588.0,2.0,655.0,3.0,New Property,Unfurnished,2.0,apartment,12.88736209,77.46862657,Bengaluru,17.97,60.72,1.58,0.1794
1346,2 BHK Flat  for Sale in  Bangalore,13799999.999999998,11500.0,2.0,960.0,2.0,New Property,Unfurnished,2.0,apartment,,,,5227.99,5204.83,40.0,0.4001
1347,"2 BHK Flat  for Sale in Marathahalli, Bangalore",11500000.0,8779.0,2.0,1051.0,1.0,Resale,Semi,2.0,apartment,12.9370042380973,77.6979423518132,Kaverappa Layout,19.62,47.1,40.0,0.4236
1348,"2 BHK Flat  for Sale in Hebbal, Bangalore",22500000.0,17045.0,2.0,1320.0,5.0,Resale,Semi,2.0,apartment,13.0349961,77.5981732,Gundappa Reddy Layout,9.13,28.74,40.0,0.4462
1349,"2 BHK Flat  for Sale in Yemalur, Bellandur, Bangalore",21500000.0,18439.0,2.0,830.0,3.0,Resale,Semi,2.0,apartment,12.9449125,77.6845189,Bengaluru,16.92,48.26,40.0,0.4264
1350,"2 BHK Flat  for Sale in HAL Old Airport Road, Bangalore",17500000.0,12246.0,2.0,1429.0,1.0,Resale,Semi,2.0,apartment,12.957383,77.673945,Vinayaka Nagar,14.3,45.39,40.0,0.4305
1351,"2 BHK Flat  for Sale in Thanisandra Main Road, Bangalore",11399999.999999998,9367.0,2.0,1217.0,6.0,New Property,Unfurnished,2.0,apartment,13.07709976,77.63375253,Devin Paradise Enclave,17.22,23.99,40.0,0.43
1352,"2 BHK Flat  for Sale in Whitefield, Bangalore",13200000.0,12766.0,2.0,850.0,2.0,Resale,Semi,2.0,apartment,13.020884,77.7622656655331,Vastu Bhoomi,27.52,31.17,3.44,0.1103
1353,"2 BHK Flat  for Sale in MLA Layout Krishnappa Block, Bangalore",160000000.0,46363.0,2.0,3451.0,13.0,Resale,Furnished,3.0,apartment,13.020323753356934,77.5890121459961,Krishnappa Block,6.69,30.43,6.46,0.112
1354,"2 BHK Flat  for Sale in Hosa Road, off Hosur Road, Bangalore",10500000.0,7675.0,2.0,1026.0,2.0,Resale,Semi,2.0,apartment,12.875037,77.670057,Akshaya Layout,19.29,50.04,3.43,0.1139
1355,"2 BHK Flat  for Sale in Kodigehalli, Bangalore",7200000.0,6000.0,2.0,1200.0,2.0,Resale,Unfurnished,2.0,apartment,13.07053686,77.57977957,Canara Bank Layout,13.95,24.25,40.0,0.4347
1356,2 BHK Flat  for Sale in  Bangalore,12100000.0,9528.0,2.0,1270.0,2.0,New Property,Unfurnished,2.0,apartment,,,,5227.99,5204.83,40.0,0.4001
1357,6 BHK  House for Sale in individual house plus plot Bangalore,19000000.0,3800.0,6.0,3000.0,1.0,Resale,Unfurnished,2.0,house,,,,5227.99,5204.83,40.0,0.4001
1358,"2 BHK Flat  for Sale in Srirampura, Bangalore",16500000.0,14348.0,2.0,1250.0,3.0,Resale,Furnished,2.0,apartment,12.9892435,77.5644414,Dayananda Nagar,1.83,33.92,2.1,0.2761
1359,"2 BHK Flat  for Sale in Mahadevapura, Bangalore",18000000.0,13772.0,2.0,950.0,7.0,Resale,Semi,2.0,apartment,12.988793,77.687644,Chinappa Layout,16.76,40.98,2.04,0.1589
1360,"2 BHK Flat  for Sale in Basavanagara, Bangalore",12500000.0,10832.0,2.0,1154.0,5.0,Resale,Semi,2.0,apartment,12.967635,77.678731,Talacauvery Layout,15.46,43.47,5.91,0.0867
1361,2 BHK Flat  for Sale in  Bangalore,13000000.0,11484.0,2.0,1130.0,0.0,Resale,Unfurnished,2.0,apartment,,,,5227.99,5204.83,40.0,0.4001
1363,"2 BHK Flat  for Sale in Chikkanahalli, Bangalore",10900000.0,11044.0,2.0,592.0,3.0,New Property,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
1364,"2 BHK Flat  for Sale in Confident Rigel Althena, Bangalore",11700000.0,8797.0,2.0,1080.0,3.0,Resale,Unfurnished,2.0,villa,12.84668505,77.78244021,Sarjapura Village,31.98,53.95,40.0,0.4158
